"Step","8cpbv0o1-119 - learning_rate","8cpbv0o1-119 - learning_rate__MIN","8cpbv0o1-119 - learning_rate__MAX","llroik6o-118 - learning_rate","llroik6o-118 - learning_rate__MIN","llroik6o-118 - learning_rate__MAX","jsek6sl2-116 - learning_rate","jsek6sl2-116 - learning_rate__MIN","jsek6sl2-116 - learning_rate__MAX","lcfwx2ma-116 - learning_rate","lcfwx2ma-116 - learning_rate__MIN","lcfwx2ma-116 - learning_rate__MAX","4ojp66b1-114 - learning_rate","4ojp66b1-114 - learning_rate__MIN","4ojp66b1-114 - learning_rate__MAX","6gk9uial-111 - learning_rate","6gk9uial-111 - learning_rate__MIN","6gk9uial-111 - learning_rate__MAX"
"31200","0.01228800043463707","0.01228800043463707","0.01228800043463707","0.002400000113993883","0.002400000113993883","0.002400000113993883","0.009830400347709656","0.009830400347709656","0.009830400347709656","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.006400000303983688","0.006400000303983688","0.006400000303983688","0.003276800038293004","0.003276800038293004","0.003276800038293004"
"31250","0.01228800043463707","0.01228800043463707","0.01228800043463707","0.002400000113993883","0.002400000113993883","0.002400000113993883","0.007864320650696754","0.007864320650696754","0.007864320650696754","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.006400000303983688","0.006400000303983688","0.006400000303983688","0.003276800038293004","0.003276800038293004","0.003276800038293004"
"31300","0.01228800043463707","0.01228800043463707","0.01228800043463707","0.002400000113993883","0.002400000113993883","0.002400000113993883","0.007864320650696754","0.007864320650696754","0.007864320650696754","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.006400000303983688","0.006400000303983688","0.006400000303983688","0.003276800038293004","0.003276800038293004","0.003276800038293004"
"31350","0.01228800043463707","0.01228800043463707","0.01228800043463707","0.002400000113993883","0.002400000113993883","0.002400000113993883","0.007864320650696754","0.007864320650696754","0.007864320650696754","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.006400000303983688","0.006400000303983688","0.006400000303983688","0.003276800038293004","0.003276800038293004","0.003276800038293004"
"31400","0.01228800043463707","0.01228800043463707","0.01228800043463707","0.002400000113993883","0.002400000113993883","0.002400000113993883","0.007864320650696754","0.007864320650696754","0.007864320650696754","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.006400000303983688","0.006400000303983688","0.006400000303983688","0.003276800038293004","0.003276800038293004","0.003276800038293004"
"31450","0.01228800043463707","0.01228800043463707","0.01228800043463707","0.002400000113993883","0.002400000113993883","0.002400000113993883","0.007864320650696754","0.007864320650696754","0.007864320650696754","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.006400000303983688","0.006400000303983688","0.006400000303983688","0.003276800038293004","0.003276800038293004","0.003276800038293004"
"31500","0.01228800043463707","0.01228800043463707","0.01228800043463707","0.002400000113993883","0.002400000113993883","0.002400000113993883","0.007864320650696754","0.007864320650696754","0.007864320650696754","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.006400000303983688","0.006400000303983688","0.006400000303983688","0.003276800038293004","0.003276800038293004","0.003276800038293004"
"31550","0.01228800043463707","0.01228800043463707","0.01228800043463707","0.002400000113993883","0.002400000113993883","0.002400000113993883","0.007864320650696754","0.007864320650696754","0.007864320650696754","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.006400000303983688","0.006400000303983688","0.006400000303983688","0.003276800038293004","0.003276800038293004","0.003276800038293004"
"31600","0.01228800043463707","0.01228800043463707","0.01228800043463707","0.002400000113993883","0.002400000113993883","0.002400000113993883","0.007864320650696754","0.007864320650696754","0.007864320650696754","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.006400000303983688","0.006400000303983688","0.006400000303983688","0.003276800038293004","0.003276800038293004","0.003276800038293004"
"31650","0.01228800043463707","0.01228800043463707","0.01228800043463707","0.002400000113993883","0.002400000113993883","0.002400000113993883","0.007864320650696754","0.007864320650696754","0.007864320650696754","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.006400000303983688","0.006400000303983688","0.006400000303983688","0.003276800038293004","0.003276800038293004","0.003276800038293004"
"31700","0.01228800043463707","0.01228800043463707","0.01228800043463707","0.002400000113993883","0.002400000113993883","0.002400000113993883","0.007864320650696754","0.007864320650696754","0.007864320650696754","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.006400000303983688","0.006400000303983688","0.006400000303983688","0.003276800038293004","0.003276800038293004","0.003276800038293004"
"31750","0.01228800043463707","0.01228800043463707","0.01228800043463707","0.002400000113993883","0.002400000113993883","0.002400000113993883","0.007864320650696754","0.007864320650696754","0.007864320650696754","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.006400000303983688","0.006400000303983688","0.006400000303983688","0.003276800038293004","0.003276800038293004","0.003276800038293004"
"31800","0.01228800043463707","0.01228800043463707","0.01228800043463707","0.002400000113993883","0.002400000113993883","0.002400000113993883","0.007864320650696754","0.007864320650696754","0.007864320650696754","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.006400000303983688","0.006400000303983688","0.006400000303983688","0.003276800038293004","0.003276800038293004","0.003276800038293004"
"31850","0.01228800043463707","0.01228800043463707","0.01228800043463707","0.002400000113993883","0.002400000113993883","0.002400000113993883","0.007864320650696754","0.007864320650696754","0.007864320650696754","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.006400000303983688","0.006400000303983688","0.006400000303983688","0.003276800038293004","0.003276800038293004","0.003276800038293004"
"31900","0.01228800043463707","0.01228800043463707","0.01228800043463707","0.002400000113993883","0.002400000113993883","0.002400000113993883","0.007864320650696754","0.007864320650696754","0.007864320650696754","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.006400000303983688","0.006400000303983688","0.006400000303983688","0.003276800038293004","0.003276800038293004","0.003276800038293004"
"31950","0.01228800043463707","0.01228800043463707","0.01228800043463707","0.002400000113993883","0.002400000113993883","0.002400000113993883","0.007864320650696754","0.007864320650696754","0.007864320650696754","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.006400000303983688","0.006400000303983688","0.006400000303983688","0.003276800038293004","0.003276800038293004","0.003276800038293004"
"32000","0.01228800043463707","0.01228800043463707","0.01228800043463707","0.002400000113993883","0.002400000113993883","0.002400000113993883","0.007864320650696754","0.007864320650696754","0.007864320650696754","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.006400000303983688","0.006400000303983688","0.006400000303983688","0.003276800038293004","0.003276800038293004","0.003276800038293004"
"32050","0.01228800043463707","0.01228800043463707","0.01228800043463707","0.002400000113993883","0.002400000113993883","0.002400000113993883","0.007864320650696754","0.007864320650696754","0.007864320650696754","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.006400000303983688","0.006400000303983688","0.006400000303983688","0.003276800038293004","0.003276800038293004","0.003276800038293004"
"32100","0.01228800043463707","0.01228800043463707","0.01228800043463707","0.002400000113993883","0.002400000113993883","0.002400000113993883","0.007864320650696754","0.007864320650696754","0.007864320650696754","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.006400000303983688","0.006400000303983688","0.006400000303983688","0.003276800038293004","0.003276800038293004","0.003276800038293004"
"32150","0.01228800043463707","0.01228800043463707","0.01228800043463707","0.002400000113993883","0.002400000113993883","0.002400000113993883","0.007864320650696754","0.007864320650696754","0.007864320650696754","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.006400000303983688","0.006400000303983688","0.006400000303983688","0.003276800038293004","0.003276800038293004","0.003276800038293004"
"32200","0.01228800043463707","0.01228800043463707","0.01228800043463707","0.002400000113993883","0.002400000113993883","0.002400000113993883","0.007864320650696754","0.007864320650696754","0.007864320650696754","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.006400000303983688","0.006400000303983688","0.006400000303983688","0.003276800038293004","0.003276800038293004","0.003276800038293004"
"32250","0.01228800043463707","0.01228800043463707","0.01228800043463707","0.002400000113993883","0.002400000113993883","0.002400000113993883","0.007864320650696754","0.007864320650696754","0.007864320650696754","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.006400000303983688","0.006400000303983688","0.006400000303983688","0.003276800038293004","0.003276800038293004","0.003276800038293004"
"32300","0.01228800043463707","0.01228800043463707","0.01228800043463707","0.002400000113993883","0.002400000113993883","0.002400000113993883","0.007864320650696754","0.007864320650696754","0.007864320650696754","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.006400000303983688","0.006400000303983688","0.006400000303983688","0.003276800038293004","0.003276800038293004","0.003276800038293004"
"32350","0.01228800043463707","0.01228800043463707","0.01228800043463707","0.002400000113993883","0.002400000113993883","0.002400000113993883","0.007864320650696754","0.007864320650696754","0.007864320650696754","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.006400000303983688","0.006400000303983688","0.006400000303983688","0.003276800038293004","0.003276800038293004","0.003276800038293004"
"32400","0.009830400347709656","0.009830400347709656","0.009830400347709656","0.002400000113993883","0.002400000113993883","0.002400000113993883","0.007864320650696754","0.007864320650696754","0.007864320650696754","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.006400000303983688","0.006400000303983688","0.006400000303983688","0.003276800038293004","0.003276800038293004","0.003276800038293004"
"32450","0.009830400347709656","0.009830400347709656","0.009830400347709656","0.002400000113993883","0.002400000113993883","0.002400000113993883","0.007864320650696754","0.007864320650696754","0.007864320650696754","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.006400000303983688","0.006400000303983688","0.006400000303983688","0.003276800038293004","0.003276800038293004","0.003276800038293004"
"32500","0.009830400347709656","0.009830400347709656","0.009830400347709656","0.002400000113993883","0.002400000113993883","0.002400000113993883","0.007864320650696754","0.007864320650696754","0.007864320650696754","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.006400000303983688","0.006400000303983688","0.006400000303983688","0.003276800038293004","0.003276800038293004","0.003276800038293004"
"32550","0.009830400347709656","0.009830400347709656","0.009830400347709656","0.002400000113993883","0.002400000113993883","0.002400000113993883","0.007864320650696754","0.007864320650696754","0.007864320650696754","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.006400000303983688","0.006400000303983688","0.006400000303983688","0.002621440216898918","0.002621440216898918","0.002621440216898918"
"32600","0.009830400347709656","0.009830400347709656","0.009830400347709656","0.002400000113993883","0.002400000113993883","0.002400000113993883","0.007864320650696754","0.007864320650696754","0.007864320650696754","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.006400000303983688","0.006400000303983688","0.006400000303983688","0.002621440216898918","0.002621440216898918","0.002621440216898918"
"32650","0.009830400347709656","0.009830400347709656","0.009830400347709656","0.002400000113993883","0.002400000113993883","0.002400000113993883","0.007864320650696754","0.007864320650696754","0.007864320650696754","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.006400000303983688","0.006400000303983688","0.006400000303983688","0.002621440216898918","0.002621440216898918","0.002621440216898918"
"32700","0.009830400347709656","0.009830400347709656","0.009830400347709656","0.002400000113993883","0.002400000113993883","0.002400000113993883","0.007864320650696754","0.007864320650696754","0.007864320650696754","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.006400000303983688","0.006400000303983688","0.006400000303983688","0.002621440216898918","0.002621440216898918","0.002621440216898918"
"32750","0.009830400347709656","0.009830400347709656","0.009830400347709656","0.002400000113993883","0.002400000113993883","0.002400000113993883","0.007864320650696754","0.007864320650696754","0.007864320650696754","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.006400000303983688","0.006400000303983688","0.006400000303983688","0.002621440216898918","0.002621440216898918","0.002621440216898918"
"32800","0.009830400347709656","0.009830400347709656","0.009830400347709656","0.002400000113993883","0.002400000113993883","0.002400000113993883","0.007864320650696754","0.007864320650696754","0.007864320650696754","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.006400000303983688","0.006400000303983688","0.006400000303983688","0.002621440216898918","0.002621440216898918","0.002621440216898918"
"32850","0.009830400347709656","0.009830400347709656","0.009830400347709656","0.002400000113993883","0.002400000113993883","0.002400000113993883","0.007864320650696754","0.007864320650696754","0.007864320650696754","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.006400000303983688","0.006400000303983688","0.006400000303983688","0.002621440216898918","0.002621440216898918","0.002621440216898918"
"32900","0.009830400347709656","0.009830400347709656","0.009830400347709656","0.002400000113993883","0.002400000113993883","0.002400000113993883","0.007864320650696754","0.007864320650696754","0.007864320650696754","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.006400000303983688","0.006400000303983688","0.006400000303983688","0.002621440216898918","0.002621440216898918","0.002621440216898918"
"32950","0.009830400347709656","0.009830400347709656","0.009830400347709656","0.002400000113993883","0.002400000113993883","0.002400000113993883","0.007864320650696754","0.007864320650696754","0.007864320650696754","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.006400000303983688","0.006400000303983688","0.006400000303983688","0.002621440216898918","0.002621440216898918","0.002621440216898918"
"33000","0.009830400347709656","0.009830400347709656","0.009830400347709656","0.002400000113993883","0.002400000113993883","0.002400000113993883","0.007864320650696754","0.007864320650696754","0.007864320650696754","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.006400000303983688","0.006400000303983688","0.006400000303983688","0.002621440216898918","0.002621440216898918","0.002621440216898918"
"33050","0.009830400347709656","0.009830400347709656","0.009830400347709656","0.002400000113993883","0.002400000113993883","0.002400000113993883","0.007864320650696754","0.007864320650696754","0.007864320650696754","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.006400000303983688","0.006400000303983688","0.006400000303983688","0.002621440216898918","0.002621440216898918","0.002621440216898918"
"33100","0.009830400347709656","0.009830400347709656","0.009830400347709656","0.002400000113993883","0.002400000113993883","0.002400000113993883","0.007864320650696754","0.007864320650696754","0.007864320650696754","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.005120000336319208","0.005120000336319208","0.005120000336319208","0.002621440216898918","0.002621440216898918","0.002621440216898918"
"33150","0.009830400347709656","0.009830400347709656","0.009830400347709656","0.002400000113993883","0.002400000113993883","0.002400000113993883","0.007864320650696754","0.007864320650696754","0.007864320650696754","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.005120000336319208","0.005120000336319208","0.005120000336319208","0.002621440216898918","0.002621440216898918","0.002621440216898918"
"33200","0.009830400347709656","0.009830400347709656","0.009830400347709656","0.002400000113993883","0.002400000113993883","0.002400000113993883","0.007864320650696754","0.007864320650696754","0.007864320650696754","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.005120000336319208","0.005120000336319208","0.005120000336319208","0.002621440216898918","0.002621440216898918","0.002621440216898918"
"33250","0.009830400347709656","0.009830400347709656","0.009830400347709656","0.002400000113993883","0.002400000113993883","0.002400000113993883","0.007864320650696754","0.007864320650696754","0.007864320650696754","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.005120000336319208","0.005120000336319208","0.005120000336319208","0.002621440216898918","0.002621440216898918","0.002621440216898918"
"33300","0.009830400347709656","0.009830400347709656","0.009830400347709656","0.002400000113993883","0.002400000113993883","0.002400000113993883","0.007864320650696754","0.007864320650696754","0.007864320650696754","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.005120000336319208","0.005120000336319208","0.005120000336319208","0.002621440216898918","0.002621440216898918","0.002621440216898918"
"33350","0.009830400347709656","0.009830400347709656","0.009830400347709656","0.002400000113993883","0.002400000113993883","0.002400000113993883","0.007864320650696754","0.007864320650696754","0.007864320650696754","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.005120000336319208","0.005120000336319208","0.005120000336319208","0.002621440216898918","0.002621440216898918","0.002621440216898918"
"33400","0.009830400347709656","0.009830400347709656","0.009830400347709656","0.002400000113993883","0.002400000113993883","0.002400000113993883","0.007864320650696754","0.007864320650696754","0.007864320650696754","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.005120000336319208","0.005120000336319208","0.005120000336319208","0.002621440216898918","0.002621440216898918","0.002621440216898918"
"33450","0.009830400347709656","0.009830400347709656","0.009830400347709656","0.002400000113993883","0.002400000113993883","0.002400000113993883","0.007864320650696754","0.007864320650696754","0.007864320650696754","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.005120000336319208","0.005120000336319208","0.005120000336319208","0.002621440216898918","0.002621440216898918","0.002621440216898918"
"33500","0.009830400347709656","0.009830400347709656","0.009830400347709656","0.002400000113993883","0.002400000113993883","0.002400000113993883","0.007864320650696754","0.007864320650696754","0.007864320650696754","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.005120000336319208","0.005120000336319208","0.005120000336319208","0.002621440216898918","0.002621440216898918","0.002621440216898918"
"33550","0.009830400347709656","0.009830400347709656","0.009830400347709656","0.002400000113993883","0.002400000113993883","0.002400000113993883","0.007864320650696754","0.007864320650696754","0.007864320650696754","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.005120000336319208","0.005120000336319208","0.005120000336319208","0.002621440216898918","0.002621440216898918","0.002621440216898918"
"33600","0.009830400347709656","0.009830400347709656","0.009830400347709656","0.002400000113993883","0.002400000113993883","0.002400000113993883","0.007864320650696754","0.007864320650696754","0.007864320650696754","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.005120000336319208","0.005120000336319208","0.005120000336319208","0.002621440216898918","0.002621440216898918","0.002621440216898918"
"33650","0.009830400347709656","0.009830400347709656","0.009830400347709656","0.002400000113993883","0.002400000113993883","0.002400000113993883","0.007864320650696754","0.007864320650696754","0.007864320650696754","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.005120000336319208","0.005120000336319208","0.005120000336319208","0.002621440216898918","0.002621440216898918","0.002621440216898918"
"33700","0.009830400347709656","0.009830400347709656","0.009830400347709656","0.002400000113993883","0.002400000113993883","0.002400000113993883","0.007864320650696754","0.007864320650696754","0.007864320650696754","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.005120000336319208","0.005120000336319208","0.005120000336319208","0.002621440216898918","0.002621440216898918","0.002621440216898918"
"33750","0.009830400347709656","0.009830400347709656","0.009830400347709656","0.002400000113993883","0.002400000113993883","0.002400000113993883","0.007864320650696754","0.007864320650696754","0.007864320650696754","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.005120000336319208","0.005120000336319208","0.005120000336319208","0.002621440216898918","0.002621440216898918","0.002621440216898918"
"33800","0.009830400347709656","0.009830400347709656","0.009830400347709656","0.002400000113993883","0.002400000113993883","0.002400000113993883","0.007864320650696754","0.007864320650696754","0.007864320650696754","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.005120000336319208","0.005120000336319208","0.005120000336319208","0.002621440216898918","0.002621440216898918","0.002621440216898918"
"33850","0.009830400347709656","0.009830400347709656","0.009830400347709656","0.002400000113993883","0.002400000113993883","0.002400000113993883","0.007864320650696754","0.007864320650696754","0.007864320650696754","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.005120000336319208","0.005120000336319208","0.005120000336319208","0.002621440216898918","0.002621440216898918","0.002621440216898918"
"33900","0.009830400347709656","0.009830400347709656","0.009830400347709656","0.002400000113993883","0.002400000113993883","0.002400000113993883","0.007864320650696754","0.007864320650696754","0.007864320650696754","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.005120000336319208","0.005120000336319208","0.005120000336319208","0.002621440216898918","0.002621440216898918","0.002621440216898918"
"33950","0.009830400347709656","0.009830400347709656","0.009830400347709656","0.002400000113993883","0.002400000113993883","0.002400000113993883","0.007864320650696754","0.007864320650696754","0.007864320650696754","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.005120000336319208","0.005120000336319208","0.005120000336319208","0.002621440216898918","0.002621440216898918","0.002621440216898918"
"34000","0.009830400347709656","0.009830400347709656","0.009830400347709656","0.002400000113993883","0.002400000113993883","0.002400000113993883","0.007864320650696754","0.007864320650696754","0.007864320650696754","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.005120000336319208","0.005120000336319208","0.005120000336319208","0.002621440216898918","0.002621440216898918","0.002621440216898918"
"34050","0.009830400347709656","0.009830400347709656","0.009830400347709656","0.002400000113993883","0.002400000113993883","0.002400000113993883","0.007864320650696754","0.007864320650696754","0.007864320650696754","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.005120000336319208","0.005120000336319208","0.005120000336319208","0.002621440216898918","0.002621440216898918","0.002621440216898918"
"34100","0.007864320650696754","0.007864320650696754","0.007864320650696754","0.002400000113993883","0.002400000113993883","0.002400000113993883","0.007864320650696754","0.007864320650696754","0.007864320650696754","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.005120000336319208","0.005120000336319208","0.005120000336319208","0.002621440216898918","0.002621440216898918","0.002621440216898918"
"34150","0.007864320650696754","0.007864320650696754","0.007864320650696754","0.002400000113993883","0.002400000113993883","0.002400000113993883","0.007864320650696754","0.007864320650696754","0.007864320650696754","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.005120000336319208","0.005120000336319208","0.005120000336319208","0.002621440216898918","0.002621440216898918","0.002621440216898918"
"34200","0.007864320650696754","0.007864320650696754","0.007864320650696754","0.002400000113993883","0.002400000113993883","0.002400000113993883","0.007864320650696754","0.007864320650696754","0.007864320650696754","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.005120000336319208","0.005120000336319208","0.005120000336319208","0.002621440216898918","0.002621440216898918","0.002621440216898918"
"34250","0.007864320650696754","0.007864320650696754","0.007864320650696754","0.002400000113993883","0.002400000113993883","0.002400000113993883","0.006291456986218691","0.006291456986218691","0.006291456986218691","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.005120000336319208","0.005120000336319208","0.005120000336319208","0.002621440216898918","0.002621440216898918","0.002621440216898918"
"34300","0.007864320650696754","0.007864320650696754","0.007864320650696754","0.002400000113993883","0.002400000113993883","0.002400000113993883","0.006291456986218691","0.006291456986218691","0.006291456986218691","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.005120000336319208","0.005120000336319208","0.005120000336319208","0.002621440216898918","0.002621440216898918","0.002621440216898918"
"34350","0.007864320650696754","0.007864320650696754","0.007864320650696754","0.002400000113993883","0.002400000113993883","0.002400000113993883","0.006291456986218691","0.006291456986218691","0.006291456986218691","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.005120000336319208","0.005120000336319208","0.005120000336319208","0.002621440216898918","0.002621440216898918","0.002621440216898918"
"34400","0.007864320650696754","0.007864320650696754","0.007864320650696754","0.002400000113993883","0.002400000113993883","0.002400000113993883","0.006291456986218691","0.006291456986218691","0.006291456986218691","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.005120000336319208","0.005120000336319208","0.005120000336319208","0.002621440216898918","0.002621440216898918","0.002621440216898918"
"34450","0.007864320650696754","0.007864320650696754","0.007864320650696754","0.002400000113993883","0.002400000113993883","0.002400000113993883","0.006291456986218691","0.006291456986218691","0.006291456986218691","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.005120000336319208","0.005120000336319208","0.005120000336319208","0.002621440216898918","0.002621440216898918","0.002621440216898918"
"34500","0.007864320650696754","0.007864320650696754","0.007864320650696754","0.002400000113993883","0.002400000113993883","0.002400000113993883","0.006291456986218691","0.006291456986218691","0.006291456986218691","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.005120000336319208","0.005120000336319208","0.005120000336319208","0.002621440216898918","0.002621440216898918","0.002621440216898918"
"34550","0.007864320650696754","0.007864320650696754","0.007864320650696754","0.002400000113993883","0.002400000113993883","0.002400000113993883","0.006291456986218691","0.006291456986218691","0.006291456986218691","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.005120000336319208","0.005120000336319208","0.005120000336319208","0.002621440216898918","0.002621440216898918","0.002621440216898918"
"34600","0.007864320650696754","0.007864320650696754","0.007864320650696754","0.002400000113993883","0.002400000113993883","0.002400000113993883","0.006291456986218691","0.006291456986218691","0.006291456986218691","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.005120000336319208","0.005120000336319208","0.005120000336319208","0.002621440216898918","0.002621440216898918","0.002621440216898918"
"34650","0.007864320650696754","0.007864320650696754","0.007864320650696754","0.002400000113993883","0.002400000113993883","0.002400000113993883","0.006291456986218691","0.006291456986218691","0.006291456986218691","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.005120000336319208","0.005120000336319208","0.005120000336319208","0.002621440216898918","0.002621440216898918","0.002621440216898918"
"34700","0.007864320650696754","0.007864320650696754","0.007864320650696754","0.002400000113993883","0.002400000113993883","0.002400000113993883","0.006291456986218691","0.006291456986218691","0.006291456986218691","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.005120000336319208","0.005120000336319208","0.005120000336319208","0.002621440216898918","0.002621440216898918","0.002621440216898918"
"34750","0.007864320650696754","0.007864320650696754","0.007864320650696754","0.002400000113993883","0.002400000113993883","0.002400000113993883","0.006291456986218691","0.006291456986218691","0.006291456986218691","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.005120000336319208","0.005120000336319208","0.005120000336319208","0.002621440216898918","0.002621440216898918","0.002621440216898918"
"34800","0.007864320650696754","0.007864320650696754","0.007864320650696754","0.002400000113993883","0.002400000113993883","0.002400000113993883","0.006291456986218691","0.006291456986218691","0.006291456986218691","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.005120000336319208","0.005120000336319208","0.005120000336319208","0.0020971521735191345","0.0020971521735191345","0.0020971521735191345"
"34850","0.007864320650696754","0.007864320650696754","0.007864320650696754","0.002400000113993883","0.002400000113993883","0.002400000113993883","0.006291456986218691","0.006291456986218691","0.006291456986218691","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.005120000336319208","0.005120000336319208","0.005120000336319208","0.0020971521735191345","0.0020971521735191345","0.0020971521735191345"
"34900","0.007864320650696754","0.007864320650696754","0.007864320650696754","0.002400000113993883","0.002400000113993883","0.002400000113993883","0.006291456986218691","0.006291456986218691","0.006291456986218691","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.005120000336319208","0.005120000336319208","0.005120000336319208","0.0020971521735191345","0.0020971521735191345","0.0020971521735191345"
"34950","0.007864320650696754","0.007864320650696754","0.007864320650696754","0.002400000113993883","0.002400000113993883","0.002400000113993883","0.006291456986218691","0.006291456986218691","0.006291456986218691","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.005120000336319208","0.005120000336319208","0.005120000336319208","0.0020971521735191345","0.0020971521735191345","0.0020971521735191345"
"35000","0.007864320650696754","0.007864320650696754","0.007864320650696754","0.002400000113993883","0.002400000113993883","0.002400000113993883","0.006291456986218691","0.006291456986218691","0.006291456986218691","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.005120000336319208","0.005120000336319208","0.005120000336319208","0.0020971521735191345","0.0020971521735191345","0.0020971521735191345"
"35050","0.007864320650696754","0.007864320650696754","0.007864320650696754","0.002400000113993883","0.002400000113993883","0.002400000113993883","0.006291456986218691","0.006291456986218691","0.006291456986218691","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.005120000336319208","0.005120000336319208","0.005120000336319208","0.0020971521735191345","0.0020971521735191345","0.0020971521735191345"
"35100","0.007864320650696754","0.007864320650696754","0.007864320650696754","0.002400000113993883","0.002400000113993883","0.002400000113993883","0.006291456986218691","0.006291456986218691","0.006291456986218691","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.005120000336319208","0.005120000336319208","0.005120000336319208","0.0020971521735191345","0.0020971521735191345","0.0020971521735191345"
"35150","0.007864320650696754","0.007864320650696754","0.007864320650696754","0.002400000113993883","0.002400000113993883","0.002400000113993883","0.006291456986218691","0.006291456986218691","0.006291456986218691","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.005120000336319208","0.005120000336319208","0.005120000336319208","0.0020971521735191345","0.0020971521735191345","0.0020971521735191345"
"35200","0.007864320650696754","0.007864320650696754","0.007864320650696754","0.002400000113993883","0.002400000113993883","0.002400000113993883","0.006291456986218691","0.006291456986218691","0.006291456986218691","0.003000000026077032","0.003000000026077032","0.003000000026077032","0.005120000336319208","0.005120000336319208","0.005120000336319208","0.0020971521735191345","0.0020971521735191345","0.0020971521735191345"
