"Step","8cpbv0o1-119 - val/force_mae","8cpbv0o1-119 - val/force_mae__MIN","8cpbv0o1-119 - val/force_mae__MAX","llroik6o-118 - val/force_mae","llroik6o-118 - val/force_mae__MIN","llroik6o-118 - val/force_mae__MAX","jsek6sl2-116 - val/force_mae","jsek6sl2-116 - val/force_mae__MIN","jsek6sl2-116 - val/force_mae__MAX","lcfwx2ma-116 - val/force_mae","lcfwx2ma-116 - val/force_mae__MIN","lcfwx2ma-116 - val/force_mae__MAX","4ojp66b1-114 - val/force_mae","4ojp66b1-114 - val/force_mae__MIN","4ojp66b1-114 - val/force_mae__MAX","6gk9uial-111 - val/force_mae","6gk9uial-111 - val/force_mae__MIN","6gk9uial-111 - val/force_mae__MAX"
"65205","0.009676334448158741","0.009676334448158741","0.009676334448158741","0.011347431689500809","0.011347431689500809","0.011347431689500809","","","","0.00996868871152401","0.00996868871152401","0.00996868871152401","0.009845555759966373","0.009845555759966373","0.009845555759966373","","",""
"65250","0.00967625342309475","0.00967625342309475","0.00967625342309475","0.011347819119691849","0.011347819119691849","0.011347819119691849","","","","0.009967975318431854","0.009967975318431854","0.009967975318431854","0.009845532476902008","0.009845532476902008","0.009845532476902008","","",""
"65295","0.009676248766481876","0.009676248766481876","0.009676248766481876","0.011344775557518005","0.011344775557518005","0.011344775557518005","","","","0.009969686158001423","0.009969686158001423","0.009969686158001423","0.00984544400125742","0.00984544400125742","0.00984544400125742","","",""
"65340","0.009676330722868443","0.009676330722868443","0.009676330722868443","0.01134526263922453","0.01134526263922453","0.01134526263922453","","","","0.009972352534532547","0.009972352534532547","0.009972352534532547","0.009845495223999023","0.009845495223999023","0.009845495223999023","","",""
"65385","0.009676484391093254","0.009676484391093254","0.009676484391093254","0.011343049816787243","0.011343049816787243","0.011343049816787243","","","","0.009968023747205734","0.009968023747205734","0.009968023747205734","0.009845336899161339","0.009845336899161339","0.009845336899161339","","",""
"65430","0.009676569141447544","0.009676569141447544","0.009676569141447544","0.011341266334056854","0.011341266334056854","0.011341266334056854","","","","0.009966757148504257","0.009966757148504257","0.009966757148504257","0.009845295920968056","0.009845295920968056","0.009845295920968056","","",""
"65475","0.009676910005509853","0.009676910005509853","0.009676910005509853","0.011339608579874039","0.011339608579874039","0.011339608579874039","","","","0.009967788122594357","0.009967788122594357","0.009967788122594357","0.009845000691711903","0.009845000691711903","0.009845000691711903","","",""
"65520","0.009677035734057426","0.009677035734057426","0.009677035734057426","0.011338208802044392","0.011338208802044392","0.011338208802044392","","","","0.009968464262783527","0.009968464262783527","0.009968464262783527","0.009845278225839138","0.009845278225839138","0.009845278225839138","","",""
"65565","0.009676654823124409","0.009676654823124409","0.009676654823124409","0.011339455842971802","0.011339455842971802","0.011339455842971802","","","","0.00996742770075798","0.00996742770075798","0.00996742770075798","0.009845023974776268","0.009845023974776268","0.009845023974776268","","",""
"65610","0.009676724672317505","0.009676724672317505","0.009676724672317505","0.011340402998030186","0.011340402998030186","0.011340402998030186","","","","0.00996838603168726","0.00996838603168726","0.00996838603168726","0.00984506867825985","0.00984506867825985","0.00984506867825985","","",""
"65655","0.009676368907094002","0.009676368907094002","0.009676368907094002","0.011342440731823444","0.011342440731823444","0.011342440731823444","","","","0.009965517558157444","0.009965517558157444","0.009965517558157444","0.009845183230936527","0.009845183230936527","0.009845183230936527","","",""
"65700","0.009675961919128895","0.009675961919128895","0.009675961919128895","0.011342434212565422","0.011342434212565422","0.011342434212565422","","","","0.009965954348444939","0.009965954348444939","0.009965954348444939","0.009845170192420483","0.009845170192420483","0.009845170192420483","","",""
"65745","0.00967585202306509","0.00967585202306509","0.00967585202306509","0.011340809054672718","0.011340809054672718","0.011340809054672718","","","","0.00996376108378172","0.00996376108378172","0.00996376108378172","0.009845688939094543","0.009845688939094543","0.009845688939094543","","",""
"65790","0.009675294160842896","0.009675294160842896","0.009675294160842896","0.011336877942085266","0.011336877942085266","0.011336877942085266","","","","0.00996276456862688","0.00996276456862688","0.00996276456862688","0.009845265187323093","0.009845265187323093","0.009845265187323093","","",""
"65835","0.009675230830907822","0.009675230830907822","0.009675230830907822","0.011337289586663246","0.011337289586663246","0.011337289586663246","","","","0.009961235336959362","0.009961235336959362","0.009961235336959362","0.009845629334449768","0.009845629334449768","0.009845629334449768","","",""
"65880","0.009675120003521442","0.009675120003521442","0.009675120003521442","0.011339166201651096","0.011339166201651096","0.011339166201651096","","","","0.009958569891750813","0.009958569891750813","0.009958569891750813","0.009845763444900513","0.009845763444900513","0.009845763444900513","","",""
"65925","0.00967509113252163","0.00967509113252163","0.00967509113252163","0.011340567842125893","0.011340567842125893","0.011340567842125893","","","","0.00995864998549223","0.00995864998549223","0.00995864998549223","0.009845508262515068","0.009845508262515068","0.009845508262515068","","",""
"65970","0.009675043635070324","0.009675043635070324","0.009675043635070324","0.011341649107635021","0.011341649107635021","0.011341649107635021","","","","0.009959585033357143","0.009959585033357143","0.009959585033357143","0.009846272878348827","0.009846272878348827","0.009846272878348827","","",""
"66015","0.009674906730651855","0.009674906730651855","0.009674906730651855","0.011344518512487411","0.011344518512487411","0.011344518512487411","","","","0.00995938666164875","0.00995938666164875","0.00995938666164875","0.009846111759543419","0.009846111759543419","0.009846111759543419","","",""
"66060","0.00967482291162014","0.00967482291162014","0.00967482291162014","0.011344041675329208","0.011344041675329208","0.011344041675329208","","","","0.009959670715034008","0.009959670715034008","0.009959670715034008","0.009845776483416557","0.009845776483416557","0.009845776483416557","","",""
"66105","0.009675165638327599","0.009675165638327599","0.009675165638327599","0.011340947821736336","0.011340947821736336","0.011340947821736336","","","","0.00996040366590023","0.00996040366590023","0.00996040366590023","0.009845560416579247","0.009845560416579247","0.009845560416579247","","",""
"66150","0.009675312787294388","0.009675312787294388","0.009675312787294388","0.011341514065861702","0.011341514065861702","0.011341514065861702","","","","0.009958185255527496","0.009958185255527496","0.009958185255527496","0.009845723398029804","0.009845723398029804","0.009845723398029804","","",""
"66195","0.009675363078713417","0.009675363078713417","0.009675363078713417","0.01134125329554081","0.01134125329554081","0.01134125329554081","","","","0.009954814799129963","0.009954814799129963","0.009954814799129963","0.009846126660704613","0.009846126660704613","0.009846126660704613","","",""
"66240","0.009675519540905952","0.009675519540905952","0.009675519540905952","0.011339596472680569","0.011339596472680569","0.011339596472680569","","","","0.009955487214028835","0.009955487214028835","0.009955487214028835","0.009845871478319168","0.009845871478319168","0.009845871478319168","","",""
"66285","0.00967548880726099","0.00967548880726099","0.00967548880726099","0.01133821438997984","0.01133821438997984","0.01133821438997984","","","","0.00996016338467598","0.00996016338467598","0.00996016338467598","0.009845823980867863","0.009845823980867863","0.009845823980867863","","",""
"66330","0.00967546459287405","0.00967546459287405","0.00967546459287405","0.011336062103509903","0.011336062103509903","0.011336062103509903","","","","0.009960431605577469","0.009960431605577469","0.009960431605577469","0.009846040047705173","0.009846040047705173","0.009846040047705173","","",""
"66375","0.009675527922809124","0.009675527922809124","0.009675527922809124","0.01133531704545021","0.01133531704545021","0.01133531704545021","","","","0.00995875895023346","0.00995875895023346","0.00995875895023346","0.009845737367868423","0.009845737367868423","0.009845737367868423","","",""
"66420","0.009675400331616402","0.009675400331616402","0.009675400331616402","0.011331197805702686","0.011331197805702686","0.011331197805702686","","","","0.009956254623830318","0.009956254623830318","0.009956254623830318","0.009845445863902569","0.009845445863902569","0.009845445863902569","","",""
"66465","0.009675370529294014","0.009675370529294014","0.009675370529294014","0.011331790126860142","0.011331790126860142","0.011331790126860142","","","","0.00995734054595232","0.00995734054595232","0.00995734054595232","0.009845796972513199","0.009845796972513199","0.009845796972513199","","",""
"66510","0.009675079956650734","0.009675079956650734","0.009675079956650734","0.011331477202475071","0.011331477202475071","0.011331477202475071","","","","0.009959782473742962","0.009959782473742962","0.009959782473742962","0.009846478700637817","0.009846478700637817","0.009846478700637817","","",""
"66555","0.009675036184489727","0.009675036184489727","0.009675036184489727","0.011332236230373383","0.011332236230373383","0.011332236230373383","","","","0.009962154552340508","0.009962154552340508","0.009962154552340508","0.009846444241702557","0.009846444241702557","0.009846444241702557","","",""
"66600","0.0096747362986207","0.0096747362986207","0.0096747362986207","0.011332981288433075","0.011332981288433075","0.011332981288433075","","","","0.009961111471056938","0.009961111471056938","0.009961111471056938","0.009846732020378113","0.009846732020378113","0.009846732020378113","","",""
"66645","0.009674960747361183","0.009674960747361183","0.009674960747361183","0.011334415525197983","0.011334415525197983","0.011334415525197983","","","","0.009961294010281563","0.009961294010281563","0.009961294010281563","0.009846722707152367","0.009846722707152367","0.009846722707152367","","",""
"66690","0.009675223380327225","0.009675223380327225","0.009675223380327225","0.011335453949868679","0.011335453949868679","0.011335453949868679","","","","0.009960389696061611","0.009960389696061611","0.009960389696061611","0.009846632368862629","0.009846632368862629","0.009846632368862629","","",""
"66735","0.009675276465713978","0.009675276465713978","0.009675276465713978","0.01133537758141756","0.01133537758141756","0.01133537758141756","","","","0.009957913309335709","0.009957913309335709","0.009957913309335709","0.009846433065831661","0.009846433065831661","0.009846433065831661","","",""
"66780","0.009675366804003716","0.009675366804003716","0.009675366804003716","0.011334589682519436","0.011334589682519436","0.011334589682519436","","","","0.009959369897842407","0.009959369897842407","0.009959369897842407","0.009846252389252186","0.009846252389252186","0.009846252389252186","","",""
"66825","0.009675249457359314","0.009675249457359314","0.009675249457359314","0.011335143819451332","0.011335143819451332","0.011335143819451332","","","","0.009957334958016872","0.009957334958016872","0.009957334958016872","0.009846260771155357","0.009846260771155357","0.009846260771155357","","",""
"66870","0.009675458073616028","0.009675458073616028","0.009675458073616028","0.01133644673973322","0.01133644673973322","0.01133644673973322","","","","0.00995593424886465","0.00995593424886465","0.00995593424886465","0.009846099652349949","0.009846099652349949","0.009846099652349949","","",""
"66915","0.009675411507487297","0.009675411507487297","0.009675411507487297","0.011336607858538628","0.011336607858538628","0.011336607858538628","","","","0.009955148212611675","0.009955148212611675","0.009955148212611675","0.009845868684351444","0.009845868684351444","0.009845868684351444","","",""
"66960","0.009675290435552597","0.009675290435552597","0.009675290435552597","0.011335272341966629","0.011335272341966629","0.011335272341966629","","","","0.009954499080777168","0.009954499080777168","0.009954499080777168","0.009845656342804432","0.009845656342804432","0.009845656342804432","","",""
"67005","0.00967535749077797","0.00967535749077797","0.00967535749077797","0.011334037408232689","0.011334037408232689","0.011334037408232689","","","","0.009952271357178688","0.009952271357178688","0.009952271357178688","0.009845538064837456","0.009845538064837456","0.009845538064837456","","",""
"67050","0.009675332345068455","0.009675332345068455","0.009675332345068455","0.011334765702486038","0.011334765702486038","0.011334765702486038","","","","0.00994967482984066","0.00994967482984066","0.00994967482984066","0.009845605120062828","0.009845605120062828","0.009845605120062828","","",""
"67095","0.009675184264779091","0.009675184264779091","0.009675184264779091","0.011333943344652653","0.011333943344652653","0.011333943344652653","","","","0.009943190962076187","0.009943190962076187","0.009943190962076187","0.009845737367868423","0.009845737367868423","0.009845737367868423","","",""
"67140","0.009675067849457264","0.009675067849457264","0.009675067849457264","0.011333955451846123","0.011333955451846123","0.011333955451846123","","","","0.009940523654222488","0.009940523654222488","0.009940523654222488","0.009845682419836521","0.009845682419836521","0.009845682419836521","","",""
"67185","0.009675034321844578","0.009675034321844578","0.009675034321844578","0.011333940550684929","0.011333940550684929","0.011333940550684929","","","","0.009939579293131828","0.009939579293131828","0.009939579293131828","0.009845669381320477","0.009845669381320477","0.009845669381320477","","",""
"67230","0.00967501848936081","0.00967501848936081","0.00967501848936081","0.011334526352584362","0.011334526352584362","0.011334526352584362","","","","0.009940129704773426","0.009940129704773426","0.009940129704773426","0.009845616295933723","0.009845616295933723","0.009845616295933723","","",""
"67275","0.009674967266619205","0.009674967266619205","0.009674967266619205","0.011335327289998531","0.011335327289998531","0.011335327289998531","","","","0.009942904114723206","0.009942904114723206","0.009942904114723206","0.009845334105193615","0.009845334105193615","0.009845334105193615","","",""
"67320","0.009674849919974804","0.009674849919974804","0.009674849919974804","0.011336132884025574","0.011336132884025574","0.011336132884025574","","","","0.009943250566720963","0.009943250566720963","0.009943250566720963","0.009845518507063389","0.009845518507063389","0.009845518507063389","","",""
"67365","0.009674631990492344","0.009674631990492344","0.009674631990492344","0.011337838135659695","0.011337838135659695","0.011337838135659695","","","","0.00994286872446537","0.00994286872446537","0.00994286872446537","0.009845432825386524","0.009845432825386524","0.009845432825386524","","",""
"67410","0.009674805216491222","0.009674805216491222","0.009674805216491222","0.01133693940937519","0.01133693940937519","0.01133693940937519","","","","0.009943358600139618","0.009943358600139618","0.009943358600139618","0.009845479391515255","0.009845479391515255","0.009845479391515255","","",""
"67455","0.009674849919974804","0.009674849919974804","0.009674849919974804","0.011336473748087883","0.011336473748087883","0.011336473748087883","","","","0.009943198412656784","0.009943198412656784","0.009943198412656784","0.00984534528106451","0.00984534528106451","0.00984534528106451","","",""
"67500","0.009674792177975178","0.009674792177975178","0.009674792177975178","0.011335267685353756","0.011335267685353756","0.011335267685353756","","","","0.009945533238351345","0.009945533238351345","0.009945533238351345","0.009845798835158348","0.009845798835158348","0.009845798835158348","","",""
"67545","0.00967482477426529","0.00967482477426529","0.00967482477426529","0.011332734487950802","0.011332734487950802","0.011332734487950802","","","","0.009945333935320377","0.009945333935320377","0.009945333935320377","0.009845693595707417","0.009845693595707417","0.009845693595707417","","",""
"67590","0.009674826636910439","0.009674826636910439","0.009674826636910439","0.011332841590046883","0.011332841590046883","0.011332841590046883","","","","0.00994881335645914","0.00994881335645914","0.00994881335645914","0.00984575692564249","0.00984575692564249","0.00984575692564249","","",""
"67635","0.00967480894178152","0.00967480894178152","0.00967480894178152","0.011332728900015354","0.011332728900015354","0.011332728900015354","","","","0.00994822196662426","0.00994822196662426","0.00994822196662426","0.009846024215221405","0.009846024215221405","0.009846024215221405","","",""
"67680","0.009674707427620888","0.009674707427620888","0.009674707427620888","0.011332457885146141","0.011332457885146141","0.011332457885146141","","","","0.009948774240911007","0.009948774240911007","0.009948774240911007","","","","","",""
"67725","0.009674661792814732","0.009674661792814732","0.009674661792814732","0.011332775466144085","0.011332775466144085","0.011332775466144085","","","","0.009948966093361378","0.009948966093361378","0.009948966093361378","","","","","",""
"67770","0.009674394503235817","0.009674394503235817","0.009674394503235817","0.011331376619637012","0.011331376619637012","0.011331376619637012","","","","0.009951157495379448","0.009951157495379448","0.009951157495379448","","","","","",""
"67815","0.009674414061009884","0.009674414061009884","0.009674414061009884","0.011332869529724121","0.011332869529724121","0.011332869529724121","","","","0.009953686967492104","0.009953686967492104","0.009953686967492104","","","","","",""
"67860","0.00967442337423563","0.00967442337423563","0.00967442337423563","0.011332137510180473","0.011332137510180473","0.011332137510180473","","","","0.009952295571565628","0.009952295571565628","0.009952295571565628","","","","","",""
"67905","0.009674493223428726","0.009674493223428726","0.009674493223428726","0.011334593407809734","0.011334593407809734","0.011334593407809734","","","","0.009948259219527245","0.009948259219527245","0.009948259219527245","","","","","",""
"67950","0.009674625471234322","0.009674625471234322","0.009674625471234322","0.011334585025906563","0.011334585025906563","0.011334585025906563","","","","0.009945622645318508","0.009945622645318508","0.009945622645318508","","","","","",""
"67995","0.009674396365880966","0.009674396365880966","0.009674396365880966","0.011333503760397434","0.011333503760397434","0.011333503760397434","","","","0.009945289231836796","0.009945289231836796","0.009945289231836796","","","","","",""
"68040","0.009674403816461563","0.009674403816461563","0.009674403816461563","0.011332375928759575","0.011332375928759575","0.011332375928759575","","","","0.009950954467058182","0.009950954467058182","0.009950954467058182","","","","","",""
"68085","0.009674427099525928","0.009674427099525928","0.009674427099525928","0.011334638111293316","0.011334638111293316","0.011334638111293316","","","","0.009949276223778725","0.009949276223778725","0.009949276223778725","","","","","",""
"68130","0.00967453047633171","0.00967453047633171","0.00967453047633171","0.011335146613419056","0.011335146613419056","0.011335146613419056","","","","0.009947976097464561","0.009947976097464561","0.009947976097464561","","","","","",""
"68175","0.009674353525042534","0.009674353525042534","0.009674353525042534","0.011333550326526165","0.011333550326526165","0.011333550326526165","","","","0.009946907870471478","0.009946907870471478","0.009946907870471478","","","","","",""
"68220","0.009674342349171638","0.009674342349171638","0.009674342349171638","0.011334329843521118","0.011334329843521118","0.011334329843521118","","","","0.009946215897798538","0.009946215897798538","0.009946215897798538","","","","","",""
"68265","0.00967442151159048","0.00967442151159048","0.00967442151159048","0.011335032992064953","0.011335032992064953","0.011335032992064953","","","","0.009944863617420197","0.009944863617420197","0.009944863617420197","","","","","",""
"68310","0.009674277156591415","0.009674277156591415","0.009674277156591415","0.011335676535964012","0.011335676535964012","0.011335676535964012","","","","0.009946109727025032","0.009946109727025032","0.009946109727025032","","","","","",""
"68355","0.00967422779649496","0.00967422779649496","0.00967422779649496","0.011337099596858025","0.011337099596858025","0.011337099596858025","","","","0.009946910664439201","0.009946910664439201","0.009946910664439201","","","","","",""
"68400","0.009674152359366417","0.009674152359366417","0.009674152359366417","0.011337020434439182","0.011337020434439182","0.011337020434439182","","","","0.00994526594877243","0.00994526594877243","0.00994526594877243","","","","","",""
"68445","0.009674039669334888","0.009674039669334888","0.009674039669334888","0.011337005533277988","0.011337005533277988","0.011337005533277988","","","","0.00994784850627184","0.00994784850627184","0.00994784850627184","","","","","",""
"68490","0.009674150496721268","0.009674150496721268","0.009674150496721268","0.01133629772812128","0.01133629772812128","0.01133629772812128","","","","0.009945543482899666","0.009945543482899666","0.009945543482899666","","","","","",""
"68535","0.009674171917140484","0.009674171917140484","0.009674171917140484","0.011335108429193497","0.011335108429193497","0.011335108429193497","","","","0.009943684563040733","0.009943684563040733","0.009943684563040733","","","","","",""
"68580","0.009674200788140297","0.009674200788140297","0.009674200788140297","0.011335720308125019","0.011335720308125019","0.011335720308125019","","","","0.009939352050423622","0.009939352050423622","0.009939352050423622","","","","","",""
"68625","0.009674285538494587","0.009674285538494587","0.009674285538494587","0.011337500996887684","0.011337500996887684","0.011337500996887684","","","","0.00993683934211731","0.00993683934211731","0.00993683934211731","","","","","",""
"68670","0.009674292989075184","0.009674292989075184","0.009674292989075184","0.011335947550833225","0.011335947550833225","0.011335947550833225","","","","0.009938138537108898","0.009938138537108898","0.009938138537108898","","","","","",""
"68715","0.009674129076302052","0.009674129076302052","0.009674129076302052","0.011335713788866997","0.011335713788866997","0.011335713788866997","","","","0.009940803982317448","0.009940803982317448","0.009940803982317448","","","","","",""
"68760","0.009674030356109142","0.009674030356109142","0.009674030356109142","0.011334482580423355","0.011334482580423355","0.011334482580423355","","","","0.00994198489934206","0.00994198489934206","0.00994198489934206","","","","","",""
"68805","0.00967396516352892","0.00967396516352892","0.00967396516352892","0.011334536597132683","0.011334536597132683","0.011334536597132683","","","","0.0099420715123415","0.0099420715123415","0.0099420715123415","","","","","",""
"68850","0.00967396330088377","0.00967396330088377","0.00967396330088377","0.011335265822708607","0.011335265822708607","0.011335265822708607","","","","0.009943065233528614","0.009943065233528614","0.009943065233528614","","","","","",""
"68895","0.00967402383685112","0.00967402383685112","0.00967402383685112","0.011334497481584549","0.011334497481584549","0.011334497481584549","","","","0.009942974895238876","0.009942974895238876","0.009942974895238876","","","","","",""
"68940","0.009674057364463806","0.009674057364463806","0.009674057364463806","0.011334691196680069","0.011334691196680069","0.011334691196680069","","","","0.009942096658051014","0.009942096658051014","0.009942096658051014","","","","","",""
"68985","0.009674093686044216","0.009674093686044216","0.009674093686044216","0.011334105394780636","0.011334105394780636","0.011334105394780636","","","","0.009941871277987957","0.009941871277987957","0.009941871277987957","","","","","",""
"69030","0.00967383198440075","0.00967383198440075","0.00967383198440075","0.011333737522363663","0.011333737522363663","0.011333737522363663","","","","0.009942260570824146","0.009942260570824146","0.009942260570824146","","","","","",""
"69075","0.009673690423369408","0.009673690423369408","0.009673690423369408","0.011334113776683807","0.011334113776683807","0.011334113776683807","","","","0.009939519688487053","0.009939519688487053","0.009939519688487053","","","","","",""
"69120","0.009673616848886013","0.009673616848886013","0.009673616848886013","0.011334671638906002","0.011334671638906002","0.011334671638906002","","","","0.009940038435161114","0.009940038435161114","0.009940038435161114","","","","","",""
"69165","0.009673677384853363","0.009673677384853363","0.009673677384853363","0.011334591545164585","0.011334591545164585","0.011334591545164585","","","","0.009939469397068024","0.009939469397068024","0.009939469397068024","","","","","",""
"69210","0.009673700667917728","0.009673700667917728","0.009673700667917728","0.011334246955811977","0.011334246955811977","0.011334246955811977","","","","0.009939080104231834","0.009939080104231834","0.009939080104231834","","","","","",""
"69255","0.009673750959336758","0.009673750959336758","0.009673750959336758","0.011333676055073738","0.011333676055073738","0.011333676055073738","","","","0.009938004426658154","0.009938004426658154","0.009938004426658154","","","","","",""
"69300","0.009673891589045525","0.009673891589045525","0.009673891589045525","0.011333671398460865","0.011333671398460865","0.011333671398460865","","","","0.009939800947904587","0.009939800947904587","0.009939800947904587","","","","","",""
"69345","0.00967390276491642","0.00967390276491642","0.00967390276491642","0.011333441361784935","0.011333441361784935","0.011333441361784935","","","","0.009940804913640022","0.009940804913640022","0.009940804913640022","","","","","",""
"69390","0.009673822671175003","0.009673822671175003","0.009673822671175003","0.011333714239299297","0.011333714239299297","0.011333714239299297","","","","0.009938073344528675","0.009938073344528675","0.009938073344528675","","","","","",""
"69435","0.009673801250755787","0.009673801250755787","0.009673801250755787","0.011332932859659195","0.011332932859659195","0.011332932859659195","","","","0.009940025396645069","0.009940025396645069","0.009940025396645069","","","","","",""
"69480","0.009673872031271458","0.009673872031271458","0.009673872031271458","0.01133317593485117","0.01133317593485117","0.01133317593485117","","","","0.009941334836184978","0.009941334836184978","0.009941334836184978","","","","","",""
"69525","0.00967385433614254","0.00967385433614254","0.00967385433614254","0.011334693059325218","0.011334693059325218","0.011334693059325218","","","","0.009942902252078056","0.009942902252078056","0.009942902252078056","","","","","",""
"69570","0.0096737714484334","0.0096737714484334","0.0096737714484334","0.011335139162838459","0.011335139162838459","0.011335139162838459","","","","0.00993904285132885","0.00993904285132885","0.00993904285132885","","","","","",""
"69615","0.00967380590736866","0.00967380590736866","0.00967380590736866","0.011333875358104706","0.011333875358104706","0.011333875358104706","","","","0.009935560636222363","0.009935560636222363","0.009935560636222363","","","","","",""
"69660","0.009673804976046085","0.009673804976046085","0.009673804976046085","0.011333838105201721","0.011333838105201721","0.011333838105201721","","","","0.009933429770171642","0.009933429770171642","0.009933429770171642","","","","","",""
"69705","0.00967379566282034","0.00967379566282034","0.00967379566282034","0.011334368959069252","0.011334368959069252","0.011334368959069252","","","","0.009932301007211208","0.009932301007211208","0.009932301007211208","","","","","",""
"69750","0.009673935361206532","0.009673935361206532","0.009673935361206532","0.011333544738590717","0.011333544738590717","0.011333544738590717","","","","0.009934259578585625","0.009934259578585625","0.009934259578585625","","","","","",""
"69795","0.009673865512013435","0.009673865512013435","0.009673865512013435","0.011333164758980274","0.011333164758980274","0.011333164758980274","","","","0.009932538494467735","0.009932538494467735","0.009932538494467735","","","","","",""
"69840","0.009673923254013062","0.009673923254013062","0.009673923254013062","0.011332790367305279","0.011332790367305279","0.011332790367305279","","","","0.009930321015417576","0.009930321015417576","0.009930321015417576","","","","","",""
"69885","0.009673933498561382","0.009673933498561382","0.009673933498561382","0.011332361027598381","0.011332361027598381","0.011332361027598381","","","","0.009928960353136063","0.009928960353136063","0.009928960353136063","","","","","",""
"69930","0.009673804976046085","0.009673804976046085","0.009673804976046085","0.011333568952977657","0.011333568952977657","0.011333568952977657","","","","0.009928463026881218","0.009928463026881218","0.009928463026881218","","","","","",""
"69975","0.009673823602497578","0.009673823602497578","0.009673823602497578","0.011333231814205647","0.011333231814205647","0.011333231814205647","","","","0.009927792474627495","0.009927792474627495","0.009927792474627495","","","","","",""
"70020","0.009673770517110825","0.009673770517110825","0.009673770517110825","0.011333050206303596","0.011333050206303596","0.011333050206303596","","","","0.009927144274115562","0.009927144274115562","0.009927144274115562","","","","","",""
"70065","0.009673718363046646","0.009673718363046646","0.009673718363046646","0.011332645080983639","0.011332645080983639","0.011332645080983639","","","","0.009926856495440006","0.009926856495440006","0.009926856495440006","","","","","",""
"70110","0.009673608466982841","0.009673608466982841","0.009673608466982841","0.011334610171616077","0.011334610171616077","0.011334610171616077","","","","0.009929441846907139","0.009929441846907139","0.009929441846907139","","","","","",""
"70155","0.009673656895756721","0.009673656895756721","0.009673656895756721","0.011334523558616638","0.011334523558616638","0.011334523558616638","","","","0.009927704930305481","0.009927704930305481","0.009927704930305481","","","","","",""
"70200","0.009673507884144783","0.009673507884144783","0.009673507884144783","0.01133413054049015","0.01133413054049015","0.01133413054049015","","","","0.009929010644555092","0.009929010644555092","0.009929010644555092","","","","","",""
"70245","0.009673574939370155","0.009673574939370155","0.009673574939370155","0.011335091665387154","0.011335091665387154","0.011335091665387154","","","","0.009929710067808628","0.009929710067808628","0.009929710067808628","","","","","",""
"70290","0.009673542343080044","0.009673542343080044","0.009673542343080044","0.011334961280226707","0.011334961280226707","0.011334961280226707","","","","0.009926917031407356","0.009926917031407356","0.009926917031407356","","","","","",""
"70335","0.009673560038208961","0.009673560038208961","0.009673560038208961","0.011334934271872044","0.011334934271872044","0.011334934271872044","","","","0.009926917962729931","0.009926917962729931","0.009926917962729931","","","","","",""
"70380","0.009673570282757282","0.009673570282757282","0.009673570282757282","0.011335430666804314","0.011335430666804314","0.011335430666804314","","","","0.009926821105182171","0.009926821105182171","0.009926821105182171","","","","","",""
"70425","0.009673514403402805","0.009673514403402805","0.009673514403402805","0.011334538459777832","0.011334538459777832","0.011334538459777832","","","","0.009928339160978794","0.009928339160978794","0.009928339160978794","","","","","",""
"70470","0.009673510678112507","0.009673510678112507","0.009673510678112507","0.011333934031426907","0.011333934031426907","0.011333934031426907","","","","0.009927269071340561","0.009927269071340561","0.009927269071340561","","","","","",""
"70515","0.009673538617789745","0.009673538617789745","0.009673538617789745","0.011333988979458809","0.011333988979458809","0.011333988979458809","","","","0.009927869774401188","0.009927869774401188","0.009927869774401188","","","","","",""
"70560","0.009673509746789932","0.009673509746789932","0.009673509746789932","0.011333126574754715","0.011333126574754715","0.011333126574754715","","","","0.009926446713507175","0.009926446713507175","0.009926446713507175","","","","","",""
"70605","0.009673529304564","0.009673529304564","0.009673529304564","0.011332995258271694","0.011332995258271694","0.011332995258271694","","","","0.009925102815032005","0.009925102815032005","0.009925102815032005","","","","","",""
"70650","0.009673536755144596","0.009673536755144596","0.009673536755144596","0.011333690956234932","0.011333690956234932","0.011333690956234932","","","","0.009924091398715973","0.009924091398715973","0.009924091398715973","","","","","",""
"70695","0.009673519991338253","0.009673519991338253","0.009673519991338253","0.011334569193422794","0.011334569193422794","0.011334569193422794","","","","0.009926690720021725","0.009926690720021725","0.009926690720021725","","","","","",""
"70740","0.00967347715049982","0.00967347715049982","0.00967347715049982","0.011336247436702251","0.011336247436702251","0.011336247436702251","","","","0.009928246960043907","0.009928246960043907","0.009928246960043907","","","","","",""
"70785","0.009673465974628925","0.009673465974628925","0.009673465974628925","0.011335991322994232","0.011335991322994232","0.011335991322994232","","","","0.009926527738571167","0.009926527738571167","0.009926527738571167","","","","","",""
"70830","0.009673506952822208","0.009673506952822208","0.009673506952822208","0.011335834860801697","0.011335834860801697","0.011335834860801697","","","","0.009925773367285728","0.009925773367285728","0.009925773367285728","","","","","",""
"70875","0.009673478081822395","0.009673478081822395","0.009673478081822395","0.011335654184222221","0.011335654184222221","0.011335654184222221","","","","0.009922519326210022","0.009922519326210022","0.009922519326210022","","","","","",""
"70920","0.009673390537500381","0.009673390537500381","0.009673390537500381","0.01133545022457838","0.01133545022457838","0.01133545022457838","","","","0.009922722354531288","0.009922722354531288","0.009922722354531288","","","","","",""
"70965","0.009673339314758778","0.009673339314758778","0.009673339314758778","0.01133638620376587","0.01133638620376587","0.01133638620376587","","","","0.009921505115926266","0.009921505115926266","0.009921505115926266","","","","","",""
