"Step","4ojp66b1-114 - val/force_mae","4ojp66b1-114 - val/force_mae__MIN","4ojp66b1-114 - val/force_mae__MAX","k0vm6p66-114 - val/force_mae","k0vm6p66-114 - val/force_mae__MIN","k0vm6p66-114 - val/force_mae__MAX","bzebif6e-113 - val/force_mae","bzebif6e-113 - val/force_mae__MIN","bzebif6e-113 - val/force_mae__MAX","lv2prrgk-112 - val/force_mae","lv2prrgk-112 - val/force_mae__MIN","lv2prrgk-112 - val/force_mae__MAX","6gk9uial-111 - val/force_mae","6gk9uial-111 - val/force_mae__MIN","6gk9uial-111 - val/force_mae__MAX"
"54045","0.00986515637487173","0.00986515637487173","0.00986515637487173","0.009822269901633263","0.009822269901633263","0.009822269901633263","0.01056512538343668","0.01056512538343668","0.01056512538343668","","","","0.011676167137920856","0.011676167137920856","0.011676167137920856"
"54090","0.00986527930945158","0.00986527930945158","0.00986527930945158","0.009822838008403778","0.009822838008403778","0.009822838008403778","0.010565195232629776","0.010565195232629776","0.010565195232629776","","","","0.011676368303596973","0.011676368303596973","0.011676368303596973"
"54135","0.009866995736956596","0.009866995736956596","0.009866995736956596","0.009821576066315174","0.009821576066315174","0.009821576066315174","0.01056583784520626","0.01056583784520626","0.01056583784520626","","","","0.011676964350044727","0.011676964350044727","0.011676964350044727"
"54180","0.009869089350104332","0.009869089350104332","0.009869089350104332","0.00981976743787527","0.00981976743787527","0.00981976743787527","0.010567312128841877","0.010567312128841877","0.010567312128841877","","","","0.01167693454772234","0.01167693454772234","0.01167693454772234"
"54225","0.009869215078651905","0.009869215078651905","0.009869215078651905","0.009820075705647469","0.009820075705647469","0.009820075705647469","0.010567767545580864","0.010567767545580864","0.010567767545580864","","","","0.011676670983433723","0.011676670983433723","0.011676670983433723"
"54270","0.009867864660918713","0.009867864660918713","0.009867864660918713","0.009817338548600674","0.009817338548600674","0.009817338548600674","0.010568706318736076","0.010568706318736076","0.010568706318736076","","","","0.011676675640046597","0.011676675640046597","0.011676675640046597"
"54315","0.009864101186394691","0.009864101186394691","0.009864101186394691","0.009815347380936146","0.009815347380936146","0.009815347380936146","0.01056700013577938","0.01056700013577938","0.01056700013577938","","","","0.011676833033561707","0.011676833033561707","0.011676833033561707"
"54360","0.009866616688668728","0.009866616688668728","0.009866616688668728","0.009813790209591389","0.009813790209591389","0.009813790209591389","0.0105661042034626","0.0105661042034626","0.0105661042034626","","","","0.011677141301333904","0.011677141301333904","0.011677141301333904"
"54405","0.009863927960395813","0.009863927960395813","0.009863927960395813","0.009813878685235977","0.009813878685235977","0.009813878685235977","0.010566439479589462","0.010566439479589462","0.010566439479589462","","","","0.01167734432965517","0.01167734432965517","0.01167734432965517"
"54450","0.009860060177743435","0.009860060177743435","0.009860060177743435","0.009816189296543598","0.009816189296543598","0.009816189296543598","0.01056622713804245","0.01056622713804245","0.01056622713804245","","","","0.011677288450300694","0.011677288450300694","0.011677288450300694"
"54495","0.009859989397227764","0.009859989397227764","0.009859989397227764","0.009816550649702549","0.009816550649702549","0.009816550649702549","0.010566997341811657","0.010566997341811657","0.010566997341811657","","","","0.0116769690066576","0.0116769690066576","0.0116769690066576"
"54540","0.00985962338745594","0.00985962338745594","0.00985962338745594","0.009817400015890598","0.009817400015890598","0.009817400015890598","0.010566017590463161","0.010566017590463161","0.010566017590463161","","","","0.011676154099404812","0.011676154099404812","0.011676154099404812"
"54585","0.009862002916634083","0.009862002916634083","0.009862002916634083","0.009817292913794518","0.009817292913794518","0.009817292913794518","0.010566976852715015","0.010566976852715015","0.010566976852715015","","","","0.01167669054120779","0.01167669054120779","0.01167669054120779"
"54630","0.009867668151855469","0.009867668151855469","0.009867668151855469","0.0098183648660779","0.0098183648660779","0.0098183648660779","0.01056682225316763","0.01056682225316763","0.01056682225316763","","","","0.011676914058625698","0.011676914058625698","0.011676914058625698"
"54675","0.009867577813565731","0.009867577813565731","0.009867577813565731","0.009817884303629398","0.009817884303629398","0.009817884303629398","0.010567397810518742","0.010567397810518742","0.010567397810518742","","","","0.011677228845655918","0.011677228845655918","0.011677228845655918"
"54720","0.009864391759037971","0.009864391759037971","0.009864391759037971","0.009817994199693203","0.009817994199693203","0.009817994199693203","0.010567938908934593","0.010567938908934593","0.010567938908934593","","","","0.011677528731524944","0.011677528731524944","0.011677528731524944"
"54765","0.009860335849225521","0.009860335849225521","0.009860335849225521","0.009817509911954403","0.009817509911954403","0.009817509911954403","0.010567596182227135","0.010567596182227135","0.010567596182227135","","","","0.011677190661430359","0.011677190661430359","0.011677190661430359"
"54810","0.009858967736363411","0.009858967736363411","0.009858967736363411","0.009815473109483719","0.009815473109483719","0.009815473109483719","0.010567007586359978","0.010567007586359978","0.010567007586359978","","","","0.011676819995045662","0.011676819995045662","0.011676819995045662"
"54855","0.009859162382781506","0.009859162382781506","0.009859162382781506","0.009814603254199028","0.009814603254199028","0.009814603254199028","0.010566222481429577","0.010566222481429577","0.010566222481429577","","","","0.011676621623337269","0.011676621623337269","0.011676621623337269"
"54900","0.009863666258752346","0.009863666258752346","0.009863666258752346","0.009813269600272179","0.009813269600272179","0.009813269600272179","0.01056624110788107","0.01056624110788107","0.01056624110788107","","","","0.01167649682611227","0.01167649682611227","0.01167649682611227"
"54945","0.009868745692074299","0.009868745692074299","0.009868745692074299","0.0098129166290164","0.0098129166290164","0.0098129166290164","0.010566674172878265","0.010566674172878265","0.010566674172878265","","","","0.011676674708724022","0.011676674708724022","0.011676674708724022"
"54990","0.009867997840046883","0.009867997840046883","0.009867997840046883","0.009811111725866795","0.009811111725866795","0.009811111725866795","0.010566110722720623","0.010566110722720623","0.010566110722720623","","","","0.011676881462335587","0.011676881462335587","0.011676881462335587"
"55035","0.009868921712040901","0.009868921712040901","0.009868921712040901","0.009810206480324268","0.009810206480324268","0.009810206480324268","0.01056618057191372","0.01056618057191372","0.01056618057191372","","","","0.011676420457661152","0.011676420457661152","0.011676420457661152"
"55080","0.009867430664598942","0.009867430664598942","0.009867430664598942","0.009810229763388634","0.009810229763388634","0.009810229763388634","0.010565005242824554","0.010565005242824554","0.010565005242824554","","","","0.011676177382469177","0.011676177382469177","0.011676177382469177"
"55125","0.009865897707641125","0.009865897707641125","0.009865897707641125","0.009812156669795513","0.009812156669795513","0.009812156669795513","0.01056581735610962","0.01056581735610962","0.01056581735610962","","","","0.011676282621920109","0.011676282621920109","0.011676282621920109"
"55170","0.009864768013358116","0.009864768013358116","0.009864768013358116","0.009811487048864365","0.009811487048864365","0.009811487048864365","0.010565003380179405","0.010565003380179405","0.010565003380179405","","","","0.011676288209855556","0.011676288209855556","0.011676288209855556"
"55215","0.009860647842288017","0.009860647842288017","0.009860647842288017","0.009812487289309502","0.009812487289309502","0.009812487289309502","0.01056578103452921","0.01056578103452921","0.01056578103452921","","","","0.01167567353695631","0.01167567353695631","0.01167567353695631"
"55260","0.009860968217253685","0.009860968217253685","0.009860968217253685","0.009811739437282085","0.009811739437282085","0.009811739437282085","0.010565035976469517","0.010565035976469517","0.010565035976469517","","","","0.01167567353695631","0.01167567353695631","0.01167567353695631"
"55305","0.009859361685812473","0.009859361685812473","0.009859361685812473","0.009812112897634506","0.009812112897634506","0.009812112897634506","0.010566013865172863","0.010566013865172863","0.010566013865172863","","","","0.011675369925796986","0.011675369925796986","0.011675369925796986"
"55350","0.009861426427960396","0.009861426427960396","0.009861426427960396","0.009816495701670647","0.009816495701670647","0.009816495701670647","0.010567141696810722","0.010567141696810722","0.010567141696810722","","","","0.011674844659864902","0.011674844659864902","0.011674844659864902"
"55395","0.009858157485723495","0.009858157485723495","0.009858157485723495","0.009816030040383339","0.009816030040383339","0.009816030040383339","0.010566595941781998","0.010566595941781998","0.010566595941781998","","","","0.011674933135509491","0.011674933135509491","0.011674933135509491"
"55440","0.00985764805227518","0.00985764805227518","0.00985764805227518","0.009815962985157967","0.009815962985157967","0.009815962985157967","0.01056686695665121","0.01056686695665121","0.01056686695665121","","","","0.011674587614834309","0.011674587614834309","0.011674587614834309"
"55485","0.009859276935458183","0.009859276935458183","0.009859276935458183","0.009815840050578117","0.009815840050578117","0.009815840050578117","0.010567205026745796","0.010567205026745796","0.010567205026745796","","","","0.0116743678227067","0.0116743678227067","0.0116743678227067"
"55530","0.009863017126917839","0.009863017126917839","0.009863017126917839","0.009815502911806107","0.009815502911806107","0.009815502911806107","0.010566477663815022","0.010566477663815022","0.010566477663815022","","","","0.011674429289996624","0.011674429289996624","0.011674429289996624"
"55575","0.009864146821200848","0.009864146821200848","0.009864146821200848","0.00981717649847269","0.00981717649847269","0.00981717649847269","0.010567525401711464","0.010567525401711464","0.010567525401711464","","","","0.011674068868160248","0.011674068868160248","0.011674068868160248"
"55620","0.009860348887741566","0.009860348887741566","0.009860348887741566","0.009814354591071606","0.009814354591071606","0.009814354591071606","0.010568132624030113","0.010568132624030113","0.010568132624030113","","","","0.011674036271870136","0.011674036271870136","0.011674036271870136"
"55665","0.009862592443823814","0.009862592443823814","0.009862592443823814","0.009817326441407204","0.009817326441407204","0.009817326441407204","0.010567490011453629","0.010567490011453629","0.010567490011453629","","","","0.011674067936837673","0.011674067936837673","0.011674067936837673"
"55710","0.009862758219242096","0.009862758219242096","0.009862758219242096","0.00981986802071333","0.00981986802071333","0.00981986802071333","0.010567203164100647","0.010567203164100647","0.010567203164100647","","","","0.011674350127577782","0.011674350127577782","0.011674350127577782"
"55755","0.00986403040587902","0.00986403040587902","0.00986403040587902","0.00981937162578106","0.00981937162578106","0.00981937162578106","0.010565527714788914","0.010565527714788914","0.010565527714788914","","","","0.011674298904836178","0.011674298904836178","0.011674298904836178"
"55800","0.009863197803497314","0.009863197803497314","0.009863197803497314","0.009819863364100456","0.009819863364100456","0.009819863364100456","0.01056454423815012","0.01056454423815012","0.01056454423815012","","","","0.01167502161115408","0.01167502161115408","0.01167502161115408"
"55845","0.009863382205367088","0.009863382205367088","0.009863382205367088","0.0098198801279068","0.0098198801279068","0.0098198801279068","0.010564295575022697","0.010564295575022697","0.010564295575022697","","","","0.011675541289150715","0.011675541289150715","0.011675541289150715"
"55890","0.009863634593784809","0.009863634593784809","0.009863634593784809","0.009817986749112606","0.009817986749112606","0.009817986749112606","0.010563377290964127","0.010563377290964127","0.010563377290964127","","","","0.011675308458507061","0.011675308458507061","0.011675308458507061"
"55935","0.009863276034593582","0.009863276034593582","0.009863276034593582","0.00981691014021635","0.00981691014021635","0.00981691014021635","0.010562364012002945","0.010562364012002945","0.010562364012002945","","","","0.011675405316054821","0.011675405316054821","0.011675405316054821"
"55980","0.009863235987722874","0.009863235987722874","0.009863235987722874","0.00981905683875084","0.00981905683875084","0.00981905683875084","0.010562666691839695","0.010562666691839695","0.010562666691839695","","","","0.011675087735056877","0.011675087735056877","0.011675087735056877"
"56025","0.009863590821623802","0.009863590821623802","0.009863590821623802","0.009818636812269688","0.009818636812269688","0.009818636812269688","0.010561330243945122","0.010561330243945122","0.010561330243945122","","","","0.011674477718770504","0.011674477718770504","0.011674477718770504"
"56070","0.00986778549849987","0.00986778549849987","0.00986778549849987","0.009817054495215416","0.009817054495215416","0.009817054495215416","0.010563208721578121","0.010563208721578121","0.010563208721578121","","","","0.011674247682094574","0.011674247682094574","0.011674247682094574"
"56115","0.009866814129054546","0.009866814129054546","0.009866814129054546","0.009816613979637623","0.009816613979637623","0.009816613979637623","0.010563259944319725","0.010563259944319725","0.010563259944319725","","","","0.011674233712255955","0.011674233712255955","0.011674233712255955"
"56160","0.009866926819086075","0.009866926819086075","0.009866926819086075","0.00981749314814806","0.00981749314814806","0.00981749314814806","0.01056387647986412","0.01056387647986412","0.01056387647986412","","","","0.011674382723867893","0.011674382723867893","0.011674382723867893"
"56205","0.009866604581475258","0.009866604581475258","0.009866604581475258","0.009821150451898575","0.009821150451898575","0.009821150451898575","0.010564005933701992","0.010564005933701992","0.010564005933701992","","","","0.011674332432448864","0.011674332432448864","0.011674332432448864"
"56250","0.009866386651992798","0.009866386651992798","0.009866386651992798","0.009819052182137966","0.009819052182137966","0.009819052182137966","0.010563339106738567","0.010563339106738567","0.010563339106738567","","","","0.011674420908093452","0.011674420908093452","0.011674420908093452"
"56295","0.009864711202681065","0.009864711202681065","0.009864711202681065","0.00981859304010868","0.00981859304010868","0.00981859304010868","0.010563613846898079","0.010563613846898079","0.010563613846898079","","","","0.011674619279801846","0.011674619279801846","0.011674619279801846"
"56340","0.009865542873740196","0.009865542873740196","0.009865542873740196","0.009817218407988548","0.009817218407988548","0.009817218407988548","0.010563039220869541","0.010563039220869541","0.010563039220869541","","","","0.011674395762383938","0.011674395762383938","0.011674395762383938"
"56385","0.009863532148301601","0.009863532148301601","0.009863532148301601","0.009814189746975899","0.009814189746975899","0.009814189746975899","0.010563911870121956","0.010563911870121956","0.010563911870121956","","","","0.011674046516418457","0.011674046516418457","0.011674046516418457"
"56430","0.009862775914371014","0.009862775914371014","0.009862775914371014","0.009814441204071045","0.009814441204071045","0.009814441204071045","0.010564238764345646","0.010564238764345646","0.010564238764345646","","","","0.011674187146127224","0.011674187146127224","0.011674187146127224"
"56475","0.009859221987426281","0.009859221987426281","0.009859221987426281","0.009816023521125317","0.009816023521125317","0.009816023521125317","0.010564821772277355","0.010564821772277355","0.010564821772277355","","","","0.01167431939393282","0.01167431939393282","0.01167431939393282"
"56520","0.009858792647719383","0.009858792647719383","0.009858792647719383","0.009817419573664665","0.009817419573664665","0.009817419573664665","0.010564407333731651","0.010564407333731651","0.010564407333731651","","","","0.011674473993480206","0.011674473993480206","0.011674473993480206"
"56565","0.009858112782239914","0.009858112782239914","0.009858112782239914","0.009816043078899384","0.009816043078899384","0.009816043078899384","0.010564528405666351","0.010564528405666351","0.010564528405666351","","","","0.011674350127577782","0.011674350127577782","0.011674350127577782"
"56610","0.009856786578893661","0.009856786578893661","0.009856786578893661","0.009813674725592136","0.009813674725592136","0.009813674725592136","0.010564269497990608","0.010564269497990608","0.010564269497990608","","","","0.011674442328512669","0.011674442328512669","0.011674442328512669"
"56655","0.009856613352894783","0.009856613352894783","0.009856613352894783","0.00981433130800724","0.00981433130800724","0.00981433130800724","0.01056369673460722","0.01056369673460722","0.01056369673460722","","","","0.011674818582832813","0.011674818582832813","0.011674818582832813"
"56700","0.009857109747827053","0.009857109747827053","0.009857109747827053","0.009814850054681301","0.009814850054681301","0.009814850054681301","0.010563347488641739","0.010563347488641739","0.010563347488641739","","","","0.011675079353153706","0.011675079353153706","0.011675079353153706"
"56745","0.009856742806732655","0.009856742806732655","0.009856742806732655","0.009813487529754639","0.009813487529754639","0.009813487529754639","0.010562724433839321","0.010562724433839321","0.010562724433839321","","","","0.011675302870571613","0.011675302870571613","0.011675302870571613"
"56790","0.009857004508376122","0.009857004508376122","0.009857004508376122","0.00981288030743599","0.00981288030743599","0.00981288030743599","0.010562404990196228","0.010562404990196228","0.010562404990196228","","","","0.011675405316054821","0.011675405316054821","0.011675405316054821"
"56835","0.009855625219643116","0.009855625219643116","0.009855625219643116","0.009812703356146812","0.009812703356146812","0.009812703356146812","0.010561548173427582","0.010561548173427582","0.010561548173427582","","","","0.011674866080284119","0.011674866080284119","0.011674866080284119"
"56880","0.00985353160649538","0.00985353160649538","0.00985353160649538","0.009811120107769966","0.009811120107769966","0.009811120107769966","0.010561168193817139","0.010561168193817139","0.010561168193817139","","","","0.011674744077026844","0.011674744077026844","0.011674744077026844"
"56925","0.0098530612885952","0.0098530612885952","0.0098530612885952","0.009812229312956333","0.009812229312956333","0.009812229312956333","0.010561926290392876","0.010561926290392876","0.010561926290392876","","","","0.01167471706867218","0.01167471706867218","0.01167471706867218"
"56970","0.009851491078734398","0.009851491078734398","0.009851491078734398","0.009810579009354115","0.009810579009354115","0.009810579009354115","0.01056244969367981","0.01056244969367981","0.01056244969367981","","","","0.011674684472382069","0.011674684472382069","0.011674684472382069"
"57015","0.00985135231167078","0.00985135231167078","0.00985135231167078","0.009810665622353554","0.009810665622353554","0.009810665622353554","0.010561423376202583","0.010561423376202583","0.010561423376202583","","","","0.011674477718770504","0.011674477718770504","0.011674477718770504"
"57060","0.009852506220340729","0.009852506220340729","0.009852506220340729","0.009810356423258781","0.009810356423258781","0.009810356423258781","0.010561402887105942","0.010561402887105942","0.010561402887105942","","","","0.011674932204186916","0.011674932204186916","0.011674932204186916"
"57105","0.009852901101112366","0.009852901101112366","0.009852901101112366","0.009809630922973156","0.009809630922973156","0.009809630922973156","0.01056241150945425","0.01056241150945425","0.01056241150945425","","","","0.011674548499286175","0.011674548499286175","0.011674548499286175"
"57150","0.009850835427641869","0.009850835427641869","0.009850835427641869","0.009808732196688652","0.009808732196688652","0.009808732196688652","0.010562731884419918","0.010562731884419918","0.010562731884419918","","","","0.011674180626869202","0.011674180626869202","0.011674180626869202"
"57195","0.009851223789155483","0.009851223789155483","0.009851223789155483","0.009807543829083443","0.009807543829083443","0.009807543829083443","0.010562011040747166","0.010562011040747166","0.010562011040747166","","","","0.011674112640321255","0.011674112640321255","0.011674112640321255"
"57240","0.009851053357124329","0.009851053357124329","0.009851053357124329","0.009809095412492752","0.009809095412492752","0.009809095412492752","0.010562059469521046","0.010562059469521046","0.010562059469521046","","","","0.011674284934997559","0.011674284934997559","0.011674284934997559"
"57285","0.009850247763097286","0.009850247763097286","0.009850247763097286","0.009810167364776134","0.009810167364776134","0.009810167364776134","0.010562480427324772","0.010562480427324772","0.010562480427324772","","","","0.011674439534544945","0.011674439534544945","0.011674439534544945"
"57330","0.009849942289292812","0.009849942289292812","0.009849942289292812","0.009811608120799065","0.009811608120799065","0.009811608120799065","0.010562173090875149","0.010562173090875149","0.010562173090875149","","","","0.011674270033836365","0.011674270033836365","0.011674270033836365"
"57375","0.009852100163698196","0.009852100163698196","0.009852100163698196","0.009810156188905239","0.009810156188905239","0.009810156188905239","0.010563042014837265","0.010563042014837265","0.010563042014837265","","","","0.011674393899738789","0.011674393899738789","0.011674393899738789"
"57420","0.009852894581854343","0.009852894581854343","0.009852894581854343","0.009809431619942188","0.009809431619942188","0.009809431619942188","0.01056306716054678","0.01056306716054678","0.01056306716054678","","","","0.011674536392092705","0.011674536392092705","0.011674536392092705"
"57465","0.009852239862084389","0.009852239862084389","0.009852239862084389","0.009807717986404896","0.009807717986404896","0.009807717986404896","0.010561248287558556","0.010561248287558556","0.010561248287558556","","","","0.011674478650093079","0.011674478650093079","0.011674478650093079"
"57510","0.009848706424236298","0.009848706424236298","0.009848706424236298","0.009805488400161266","0.009805488400161266","0.009805488400161266","0.010561637580394745","0.010561637580394745","0.010561637580394745","","","","0.011674446985125542","0.011674446985125542","0.011674446985125542"
"57555","0.009847279638051987","0.009847279638051987","0.009847279638051987","0.009804296307265759","0.009804296307265759","0.009804296307265759","0.010561196133494377","0.010561196133494377","0.010561196133494377","","","","0.011674591340124607","0.011674591340124607","0.011674591340124607"
"57600","0.009848549030721188","0.009848549030721188","0.009848549030721188","0.00980404857546091","0.00980404857546091","0.00980404857546091","0.010561391711235046","0.010561391711235046","0.010561391711235046","","","","0.01167469471693039","0.01167469471693039","0.01167469471693039"
"57645","0.009848440065979958","0.009848440065979958","0.009848440065979958","0.009803815744817257","0.009803815744817257","0.009803815744817257","0.010561829432845116","0.010561829432845116","0.010561829432845116","","","","0.011674413457512856","0.011674413457512856","0.011674413457512856"
"57690","0.009848660789430141","0.009848660789430141","0.009848660789430141","0.009804248809814453","0.009804248809814453","0.009804248809814453","0.010561961680650711","0.010561961680650711","0.010561961680650711","","","","0.011674237437546253","0.011674237437546253","0.011674237437546253"
"57735","0.009848344139754772","0.009848344139754772","0.009848344139754772","0.009804495610296726","0.009804495610296726","0.009804495610296726","0.010561127215623856","0.010561127215623856","0.010561127215623856","","","","0.011674190871417522","0.011674190871417522","0.011674190871417522"
"57780","0.009846840053796768","0.009846840053796768","0.009846840053796768","0.009806415997445583","0.009806415997445583","0.009806415997445583","0.010561492294073105","0.010561492294073105","0.010561492294073105","","","","0.011674091219902039","0.011674091219902039","0.011674091219902039"
"57825","0.009845973923802376","0.009845973923802376","0.009845973923802376","0.009803969413042068","0.009803969413042068","0.009803969413042068","0.010561327449977398","0.010561327449977398","0.010561327449977398","","","","0.011674084700644016","0.011674084700644016","0.011674084700644016"
"57870","0.00984450988471508","0.00984450988471508","0.00984450988471508","0.009803595021367073","0.009803595021367073","0.009803595021367073","0.01056171115487814","0.01056171115487814","0.01056171115487814","","","","","",""
"57915","0.00984424538910389","0.00984424538910389","0.00984424538910389","0.009803003631532192","0.009803003631532192","0.009803003631532192","0.010561607778072357","0.010561607778072357","0.010561607778072357","","","","","",""
"57960","0.00984621699899435","0.00984621699899435","0.00984621699899435","0.00980479083955288","0.00980479083955288","0.00980479083955288","0.01056258101016283","0.01056258101016283","0.01056258101016283","","","","","",""
"58005","0.009847134351730347","0.009847134351730347","0.009847134351730347","0.009802511893212795","0.009802511893212795","0.009802511893212795","0.010563602671027184","0.010563602671027184","0.010563602671027184","","","","","",""
"58050","0.009844730608165264","0.009844730608165264","0.009844730608165264","0.009803141467273235","0.009803141467273235","0.009803141467273235","0.010563669726252556","0.010563669726252556","0.010563669726252556","","","","","",""
"58095","0.009844494052231312","0.009844494052231312","0.009844494052231312","0.00980223249644041","0.00980223249644041","0.00980223249644041","0.01056426391005516","0.01056426391005516","0.01056426391005516","","","","","",""
"58140","0.009844684042036533","0.009844684042036533","0.009844684042036533","0.009801621548831463","0.009801621548831463","0.009801621548831463","0.0105644715949893","0.0105644715949893","0.0105644715949893","","","","","",""
"58185","0.009845416992902756","0.009845416992902756","0.009845416992902756","0.009801063686609268","0.009801063686609268","0.009801063686609268","0.010564791969954967","0.010564791969954967","0.010564791969954967","","","","","",""
"58230","0.009846441447734833","0.009846441447734833","0.009846441447734833","0.00980167742818594","0.00980167742818594","0.00980167742818594","0.010565499775111675","0.010565499775111675","0.010565499775111675","","","","","",""
"58275","0.009846745058894157","0.009846745058894157","0.009846745058894157","0.009802556596696377","0.009802556596696377","0.009802556596696377","0.010564825497567654","0.010564825497567654","0.010564825497567654","","","","","",""
"58320","0.009846746921539307","0.009846746921539307","0.009846746921539307","0.00980190746486187","0.00980190746486187","0.00980190746486187","0.010564509779214859","0.010564509779214859","0.010564509779214859","","","","","",""
"58365","0.00984629150480032","0.00984629150480032","0.00984629150480032","0.009801735170185566","0.009801735170185566","0.009801735170185566","0.01056421734392643","0.01056421734392643","0.01056421734392643","","","","","",""
"58410","0.009846977889537811","0.009846977889537811","0.009846977889537811","0.009801438078284264","0.009801438078284264","0.009801438078284264","0.010564127005636692","0.010564127005636692","0.010564127005636692","","","","","",""
"58455","0.009846952743828297","0.009846952743828297","0.009846952743828297","0.009802323766052723","0.009802323766052723","0.009802323766052723","0.010564101859927177","0.010564101859927177","0.010564101859927177","","","","","",""
"58500","0.009846142493188381","0.009846142493188381","0.009846142493188381","0.009802477434277534","0.009802477434277534","0.009802477434277534","0.010563971474766731","0.010563971474766731","0.010563971474766731","","","","","",""
"58545","0.009844126179814339","0.009844126179814339","0.009844126179814339","0.0098026217892766","0.0098026217892766","0.0098026217892766","0.010563312098383904","0.010563312098383904","0.010563312098383904","","","","","",""
"58590","0.009843583218753338","0.009843583218753338","0.009843583218753338","0.009799863211810589","0.009799863211810589","0.009799863211810589","0.010563168674707413","0.010563168674707413","0.010563168674707413","","","","","",""
"58635","0.009842922911047935","0.009842922911047935","0.009842922911047935","0.00980049092322588","0.00980049092322588","0.00980049092322588","0.010563475079834461","0.010563475079834461","0.010563475079834461","","","","","",""
"58680","0.009843673557043076","0.009843673557043076","0.009843673557043076","0.009801080450415611","0.009801080450415611","0.009801080450415611","0.0105635030195117","0.0105635030195117","0.0105635030195117","","","","","",""
"58725","0.009845799766480923","0.009845799766480923","0.009845799766480923","0.009801538661122322","0.009801538661122322","0.009801538661122322","0.01056481059640646","0.01056481059640646","0.01056481059640646","","","","","",""
"58770","0.009846110828220844","0.009846110828220844","0.009846110828220844","0.009800419211387634","0.009800419211387634","0.009800419211387634","0.010565108619630337","0.010565108619630337","0.010565108619630337","","","","","",""
"58815","0.009845416061580181","0.009845416061580181","0.009845416061580181","0.009799827821552753","0.009799827821552753","0.009799827821552753","0.010565030388534069","0.010565030388534069","0.010565030388534069","","","","","",""
"58860","0.009844623506069183","0.009844623506069183","0.009844623506069183","0.009800493717193604","0.009800493717193604","0.009800493717193604","0.010565178468823433","0.010565178468823433","0.010565178468823433","","","","","",""
"58905","0.009844432584941387","0.009844432584941387","0.009844432584941387","0.009801764041185379","0.009801764041185379","0.009801764041185379","0.0105652566999197","0.0105652566999197","0.0105652566999197","","","","","",""
"58950","0.009844663552939892","0.009844663552939892","0.009844663552939892","0.009801274165511131","0.009801274165511131","0.009801274165511131","0.010564982891082764","0.010564982891082764","0.010564982891082764","","","","","",""
"58995","0.00984437670558691","0.00984437670558691","0.00984437670558691","0.009800320491194725","0.009800320491194725","0.009800320491194725","0.010565117001533508","0.010565117001533508","0.010565117001533508","","","","","",""
"59040","0.00984564796090126","0.00984564796090126","0.00984564796090126","0.009801043197512627","0.009801043197512627","0.009801043197512627","0.010565299540758133","0.010565299540758133","0.010565299540758133","","","","","",""
"59085","0.009845512919127941","0.009845512919127941","0.009845512919127941","0.009802000597119331","0.009802000597119331","0.009802000597119331","0.010565223172307014","0.010565223172307014","0.010565223172307014","","","","","",""
"59130","0.00984595064073801","0.00984595064073801","0.00984595064073801","0.009802542626857758","0.009802542626857758","0.009802542626857758","0.010565823875367641","0.010565823875367641","0.010565823875367641","","","","","",""
"59175","0.009845358319580555","0.009845358319580555","0.009845358319580555","0.009802248328924179","0.009802248328924179","0.009802248328924179","0.01056559756398201","0.01056559756398201","0.01056559756398201","","","","","",""
"59220","0.009845679625868797","0.009845679625868797","0.009845679625868797","0.009802905842661858","0.009802905842661858","0.009802905842661858","0.010565264150500298","0.010565264150500298","0.010565264150500298","","","","","",""
"59265","0.009845992550253868","0.009845992550253868","0.009845992550253868","0.009802969172596931","0.009802969172596931","0.009802969172596931","0.010565132834017277","0.010565132834017277","0.010565132834017277","","","","","",""
"59310","0.009846999309957027","0.009846999309957027","0.009846999309957027","0.009804202243685722","0.009804202243685722","0.009804202243685722","0.010565514676272869","0.010565514676272869","0.010565514676272869","","","","","",""
"59355","0.009846258908510208","0.009846258908510208","0.009846258908510208","0.00980543252080679","0.00980543252080679","0.00980543252080679","0.010564631782472134","0.010564631782472134","0.010564631782472134","","","","","",""
"59400","0.009845453314483166","0.009845453314483166","0.009845453314483166","0.009805968962609768","0.009805968962609768","0.009805968962609768","0.010564180091023445","0.010564180091023445","0.010564180091023445","","","","","",""
"59445","0.009845396503806114","0.009845396503806114","0.009845396503806114","0.009803449735045433","0.009803449735045433","0.009803449735045433","0.010564234107732773","0.010564234107732773","0.010564234107732773","","","","","",""
"59490","0.009843994863331318","0.009843994863331318","0.009843994863331318","0.009803501889109612","0.009803501889109612","0.009803501889109612","0.010564661584794521","0.010564661584794521","0.010564661584794521","","","","","",""
"59535","0.00984418485313654","0.00984418485313654","0.00984418485313654","0.009803151711821556","0.009803151711821556","0.009803151711821556","0.01056413259357214","0.01056413259357214","0.01056413259357214","","","","","",""
"59580","0.009844419546425343","0.009844419546425343","0.009844419546425343","0.009803703054785728","0.009803703054785728","0.009803703054785728","0.010563847608864307","0.010563847608864307","0.010563847608864307","","","","","",""
"59625","0.009844337590038776","0.009844337590038776","0.009844337590038776","0.009803295135498047","0.009803295135498047","0.009803295135498047","0.010564607568085194","0.010564607568085194","0.010564607568085194","","","","","",""
"59670","0.00984502024948597","0.00984502024948597","0.00984502024948597","0.009801480919122696","0.009801480919122696","0.009801480919122696","0.010564702562987804","0.010564702562987804","0.010564702562987804","","","","","",""
